statement,label,original_statement,para_idx
A wave's frequency or wavelength changes in relation to an observer due to the Doppler effect.,1,The Doppler effect causes the change in frequency or wavelength of a wave in relation to an observer.,3
The frequency or wavelength of a wave changes concerning an observer because of the Doppler effect.,1,The Doppler effect causes the change in frequency or wavelength of a wave in relation to an observer.,4
All animals are cold-blooded.,0,All animals are cold-blooded.,0
Every animal is cold-blooded.,0,All animals are cold-blooded.,1
All creatures are cold-blooded.,0,All animals are cold-blooded.,2
Every species of animal is cold-blooded.,0,All animals are cold-blooded.,3
All forms of animal life are cold-blooded.,0,All animals are cold-blooded.,4
Coral reefs are made of living organisms.,1,Coral reefs are made of living organisms.,0
Living organisms compose coral reefs.,1,Coral reefs are made of living organisms.,1
Coral reefs consist of organisms that are alive.,1,Coral reefs are made of living organisms.,2
"Made up of living organisms, coral reefs are.",1,Coral reefs are made of living organisms.,3
Organisms that are living form coral reefs.,1,Coral reefs are made of living organisms.,4
The sun rises in the east and sets in the west.,1,The sun rises in the east and sets in the west.,0
"The east is where the sun rises, and it sets in the west.",1,The sun rises in the east and sets in the west.,1
"In the east, the sun rises, while in the west, it sets.",1,The sun rises in the east and sets in the west.,2
The sun ascends in the east and descends in the west.,1,The sun rises in the east and sets in the west.,3
"Rising in the east, the sun sets in the west.",1,The sun rises in the east and sets in the west.,4
The Earth is the third planet from the sun.,1,The Earth is the third planet from the sun.,0
"""The third planet from the sun is the Earth.""",1,The Earth is the third planet from the sun.,1
"""Earth is positioned as the third planet in relation to the sun.""",1,The Earth is the third planet from the sun.,2
"""In the order of planets from the sun, Earth ranks third.""",1,The Earth is the third planet from the sun.,3
"""The planet that is third from the sun is Earth.""",1,The Earth is the third planet from the sun.,4
The Earth's atmosphere is composed mostly of helium and carbon dioxide.,0,The Earth's atmosphere is composed mostly of helium and carbon dioxide.,0
"""Helium and carbon dioxide make up the majority of the Earth's atmosphere.""",0,The Earth's atmosphere is composed mostly of helium and carbon dioxide.,1
"""The predominant components of the Earth's atmosphere are helium and carbon dioxide.""",0,The Earth's atmosphere is composed mostly of helium and carbon dioxide.,2
"""Mostly, the Earth's atmosphere consists of helium and carbon dioxide.""",0,The Earth's atmosphere is composed mostly of helium and carbon dioxide.,3
"""Helium and carbon dioxide are the primary substances found in the Earth's atmosphere.""",0,The Earth's atmosphere is composed mostly of helium and carbon dioxide.,4
The smallest tree in the world is the redwood.,0,The smallest tree in the world is the redwood.,0
The redwood is the tiniest tree in the world.,0,The smallest tree in the world is the redwood.,1
"In the world, the redwood holds the title for the smallest tree.",0,The smallest tree in the world is the redwood.,2
The smallest tree globally is the redwood.,0,The smallest tree in the world is the redwood.,3
"Among all trees in the world, the redwood is the smallest.",0,The smallest tree in the world is the redwood.,4
"The carbon cycle disrupts the balance of nitrogen in Earth's atmosphere, oceans, and biosphere.",0,"The carbon cycle disrupts the balance of nitrogen in Earth's atmosphere, oceans, and biosphere.",0
"The balance of nitrogen in Earth's atmosphere, oceans, and biosphere is disrupted by the carbon cycle.",0,"The carbon cycle disrupts the balance of nitrogen in Earth's atmosphere, oceans, and biosphere.",1
"Earth's atmosphere, oceans, and biosphere experience a disruption in nitrogen balance due to the carbon cycle.",0,"The carbon cycle disrupts the balance of nitrogen in Earth's atmosphere, oceans, and biosphere.",2
"The carbon cycle causes an imbalance of nitrogen in the atmosphere, oceans, and biosphere of Earth.",0,"The carbon cycle disrupts the balance of nitrogen in Earth's atmosphere, oceans, and biosphere.",3
"In Earth's atmosphere, oceans, and biosphere, the carbon cycle disrupts nitrogen balance.",0,"The carbon cycle disrupts the balance of nitrogen in Earth's atmosphere, oceans, and biosphere.",4
The electron configuration of an atom determines its physical properties.,0,The electron configuration of an atom determines its physical properties.,0
An atom's physical properties are determined by its electron configuration.,0,The electron configuration of an atom determines its physical properties.,1
The physical properties of an atom are dictated by its electron configuration.,0,The electron configuration of an atom determines its physical properties.,2
An atom's electron configuration plays a role in determining its physical properties.,0,The electron configuration of an atom determines its physical properties.,3
The electron configuration that an atom possesses influences its physical properties.,0,The electron configuration of an atom determines its physical properties.,4
The process of aging is not influenced by genetic or environmental factors.,0,The process of aging is not influenced by genetic or environmental factors.,0
"""Genetic and environmental factors do not affect the process of aging.""",0,The process of aging is not influenced by genetic or environmental factors.,1
"""The aging process is unaffected by genetic or environmental influences.""",0,The process of aging is not influenced by genetic or environmental factors.,2
"""There is no impact of genetic or environmental factors on the process of aging.""",0,The process of aging is not influenced by genetic or environmental factors.,3
"""Aging is not impacted by either genetic or environmental factors.""",0,The process of aging is not influenced by genetic or environmental factors.,4
The Krebs cycle is a series of chemical reactions that consume energy in cells.,0,The Krebs cycle is a series of chemical reactions that consume energy in cells.,0
"""A series of chemical reactions known as the Krebs cycle takes place in cells and consumes energy.""",0,The Krebs cycle is a series of chemical reactions that consume energy in cells.,1
"""The Krebs cycle consists of chemical reactions that utilize energy within cells.""",0,The Krebs cycle is a series of chemical reactions that consume energy in cells.,2
"""In cells, energy is consumed through a series of chemical reactions referred to as the Krebs cycle.""",0,The Krebs cycle is a series of chemical reactions that consume energy in cells.,3
"""Cells carry out a series of chemical reactions called the Krebs cycle, which consumes energy.""",0,The Krebs cycle is a series of chemical reactions that consume energy in cells.,4
"The pH scale measures the sweetness or bitterness of a substance, ranging from 0 (most sweet) to 14 (most bitter), with 7 being neutral.",0,"The pH scale measures the sweetness or bitterness of a substance, ranging from 0 (most sweet) to 14 (most bitter), with 7 being neutral.",0
"""The sweetness or bitterness of a substance is measured by the pH scale, which ranges from 0 (the sweetest) to 14 (the most bitter), with 7 indicating neutrality.""",0,"The pH scale measures the sweetness or bitterness of a substance, ranging from 0 (most sweet) to 14 (most bitter), with 7 being neutral.",1
