statement,label,original_statement,para_idx
"""America's Got Talent, which airs on NBC, was won by Grace VanderWaal.""",1,Grace VanderWaal won the NBC TV competition show America's Got Talent.,3
"""In the NBC competition show America's Got Talent, Grace VanderWaal emerged as the winner.""",1,Grace VanderWaal won the NBC TV competition show America's Got Talent.,4
"Dangerously in Love sold 317,000 digital copies in its first week.",1,"Dangerously in Love sold 317,000 digital copies in its first week.",0
"In its opening week, Dangerously in Love achieved sales of 317,000 digital copies.",1,"Dangerously in Love sold 317,000 digital copies in its first week.",1
"The first week sales for Dangerously in Love reached 317,000 digital copies.",1,"Dangerously in Love sold 317,000 digital copies in its first week.",2
"Dangerously in Love moved 317,000 digital copies during its initial week of release.",1,"Dangerously in Love sold 317,000 digital copies in its first week.",3
"In the first week, Dangerously in Love sold a total of 317,000 digital copies.",1,"Dangerously in Love sold 317,000 digital copies in its first week.",4
The Offspring released Smash in 1992.,0,The Offspring released Smash in 1992.,0
"In 1992, Smash was released by The Offspring.",0,The Offspring released Smash in 1992.,1
The Offspring's album Smash came out in 1992.,0,The Offspring released Smash in 1992.,2
"Released in 1992, Smash is an album by The Offspring.",0,The Offspring released Smash in 1992.,3
The year 1992 saw the release of Smash by The Offspring.,0,The Offspring released Smash in 1992.,4
Michael Caine was not in any science fiction films.,0,Michael Caine was not in any science fiction films.,0
Michael Caine did not appear in any science fiction films.,0,Michael Caine was not in any science fiction films.,1
There are no science fiction films featuring Michael Caine.,0,Michael Caine was not in any science fiction films.,2
Michael Caine has not been part of any science fiction movies.,0,Michael Caine was not in any science fiction films.,3
No science fiction films include Michael Caine in their cast.,0,Michael Caine was not in any science fiction films.,4
Beyoncé Knowles is a Pisces.,0,Beyoncé Knowles is a Pisces.,0
Beyoncé Knowles belongs to the zodiac sign Pisces.,0,Beyoncé Knowles is a Pisces.,1
The astrological sign of Beyoncé Knowles is Pisces.,0,Beyoncé Knowles is a Pisces.,2
Pisces is the zodiac sign associated with Beyoncé Knowles.,0,Beyoncé Knowles is a Pisces.,3
Beyoncé Knowles is identified as a Pisces in the zodiac.,0,Beyoncé Knowles is a Pisces.,4
Louis Tomlinson was a founding member of a girl band.,0,Louis Tomlinson was a founding member of a girl band.,0
A girl band was co-founded by Louis Tomlinson.,0,Louis Tomlinson was a founding member of a girl band.,1
Louis Tomlinson played a role as a founding member of a girl band.,0,Louis Tomlinson was a founding member of a girl band.,2
"As a founding member, Louis Tomlinson was part of a girl band.",0,Louis Tomlinson was a founding member of a girl band.,3
Louis Tomlinson was one of the original members of a girl band.,0,Louis Tomlinson was a founding member of a girl band.,4
Nikolaj Coster-Waldau refused to ever work with the Fox Broadcasting Company.,0,Nikolaj Coster-Waldau refused to ever work with the Fox Broadcasting Company.,0
Nikolaj Coster-Waldau declined to collaborate with the Fox Broadcasting Company at any point.,0,Nikolaj Coster-Waldau refused to ever work with the Fox Broadcasting Company.,1
At no time did Nikolaj Coster-Waldau agree to work with the Fox Broadcasting Company.,0,Nikolaj Coster-Waldau refused to ever work with the Fox Broadcasting Company.,2
Nikolaj Coster-Waldau has consistently refused to engage in any work with the Fox Broadcasting Company.,0,Nikolaj Coster-Waldau refused to ever work with the Fox Broadcasting Company.,3
The Fox Broadcasting Company was never a company Nikolaj Coster-Waldau was willing to work with.,0,Nikolaj Coster-Waldau refused to ever work with the Fox Broadcasting Company.,4
"One album by The Who was ""My Generation"".",0,"One album by The Who was ""My Generation"".",0
"""One of the albums released by The Who is titled 'My Generation.'""",0,"One album by The Who was ""My Generation"".",1
"""'My Generation' is an album from The Who.""",0,"One album by The Who was ""My Generation"".",2
"""The Who has an album called 'My Generation.'""",0,"One album by The Who was ""My Generation"".",3
"""An album from The Who is known as 'My Generation.'""",0,"One album by The Who was ""My Generation"".",4
Canada is an island.,0,Canada is an island.,0
"""An island is what Canada is.""",0,Canada is an island.,1
"""Canada can be described as an island.""",0,Canada is an island.,2
"""Canada qualifies as an island.""",0,Canada is an island.,3
"""An island is how one could characterize Canada.""",0,Canada is an island.,4
Jane Lynch is a zoologist.,0,Jane Lynch is a zoologist.,0
Jane Lynch works as a zoologist.,0,Jane Lynch is a zoologist.,1
"A zoologist by profession, Jane Lynch specializes in animal science.",0,Jane Lynch is a zoologist.,2
Jane Lynch holds the title of zoologist.,0,Jane Lynch is a zoologist.,3
The profession of Jane Lynch is that of a zoologist.,0,Jane Lynch is a zoologist.,4
Live Your Life is a book.,0,Live Your Life is a book.,0
A book titled Live Your Life exists.,0,Live Your Life is a book.,1
Live Your Life is classified as a book.,0,Live Your Life is a book.,2
The title Live Your Life refers to a book.,0,Live Your Life is a book.,3
There is a book named Live Your Life.,0,Live Your Life is a book.,4
Pamela Anderson is a Playboy model.,1,Pamela Anderson is a Playboy model.,0
Pamela Anderson is known for being a model for Playboy.,1,Pamela Anderson is a Playboy model.,1
A Playboy model is Pamela Anderson.,1,Pamela Anderson is a Playboy model.,2
Pamela Anderson has worked as a model for Playboy.,1,Pamela Anderson is a Playboy model.,3
"As a model, Pamela Anderson is associated with Playboy.",1,Pamela Anderson is a Playboy model.,4
Doctor Who was written by the Ancient Greeks.,0,Doctor Who was written by the Ancient Greeks.,0
The Ancient Greeks were the writers of Doctor Who.,0,Doctor Who was written by the Ancient Greeks.,1
Doctor Who was created by the Ancient Greeks.,0,Doctor Who was written by the Ancient Greeks.,2
The Ancient Greeks authored Doctor Who.,0,Doctor Who was written by the Ancient Greeks.,3
It was the Ancient Greeks who wrote Doctor Who.,0,Doctor Who was written by the Ancient Greeks.,4
Andrew Wood died in 1977.,0,Andrew Wood died in 1977.,0
"In 1977, Andrew Wood passed away.",0,Andrew Wood died in 1977.,1
Andrew Wood passed on in the year 1977.,0,Andrew Wood died in 1977.,2
The year 1977 saw the death of Andrew Wood.,0,Andrew Wood died in 1977.,3
Andrew Wood's death occurred in 1977.,0,Andrew Wood died in 1977.,4
"Orson Welles did not work in theatre, radio, or film.",0,"Orson Welles did not work in theatre, radio, or film.",0
"Orson Welles was not involved in theatre, radio, or film.",0,"Orson Welles did not work in theatre, radio, or film.",1
"Theatre, radio, and film were not areas where Orson Welles worked.",0,"Orson Welles did not work in theatre, radio, or film.",2
"Orson Welles did not engage in any work related to theatre, radio, or film.",0,"Orson Welles did not work in theatre, radio, or film.",3
"There was no involvement of Orson Welles in theatre, radio, or film.",0,"Orson Welles did not work in theatre, radio, or film.",4
Game of Thrones (season 1) featured stage actor Iain Glen.,1,Game of Thrones (season 1) featured stage actor Iain Glen.,0
Stage actor Iain Glen was featured in Game of Thrones (season 1).,1,Game of Thrones (season 1) featured stage actor Iain Glen.,1
"In Game of Thrones (season 1), Iain Glen, a stage actor, made an appearance.",1,Game of Thrones (season 1) featured stage actor Iain Glen.,2
"Iain Glen, who is a stage actor, appeared in Game of Thrones (season 1).",1,Game of Thrones (season 1) featured stage actor Iain Glen.,3
Game of Thrones (season 1) included stage actor Iain Glen in its cast.,1,Game of Thrones (season 1) featured stage actor Iain Glen.,4
Matt Kuchar is a professional golf player.,1,Matt Kuchar is a professional golf player.,0
Matt Kuchar is an athlete who plays professional golf.,1,Matt Kuchar is a professional golf player.,1
A professional golf player is Matt Kuchar.,1,Matt Kuchar is a professional golf player.,2
Matt Kuchar works as a professional golfer.,1,Matt Kuchar is a professional golf player.,3
The golfer Matt Kuchar is a professional in the sport.,1,Matt Kuchar is a professional golf player.,4
Cleopatra's legacy is dead.,0,Cleopatra's legacy is dead.,0
The legacy of Cleopatra is no longer alive.,0,Cleopatra's legacy is dead.,1
Cleopatra's legacy has perished.,0,Cleopatra's legacy is dead.,2
The legacy associated with Cleopatra is deceased.,0,Cleopatra's legacy is dead.,3
Cleopatra's legacy is no longer in existence.,0,Cleopatra's legacy is dead.,4
Trent Reznor did not found Nine Inch Nails.,0,Trent Reznor did not found Nine Inch Nails.,0
Nine Inch Nails was not founded by Trent Reznor.,0,Trent Reznor did not found Nine Inch Nails.,1
It was not Trent Reznor who established Nine Inch Nails.,0,Trent Reznor did not found Nine Inch Nails.,2
Trent Reznor is not the founder of Nine Inch Nails.,0,Trent Reznor did not found Nine Inch Nails.,3
The founding of Nine Inch Nails did not involve Trent Reznor.,0,Trent Reznor did not found Nine Inch Nails.,4
New Girl is a book.,0,New Girl is a book.,0
"""A book is what New Girl is.""",0,New Girl is a book.,1
"""New Girl refers to a book.""",0,New Girl is a book.,2
"""The title New Girl is a book.""",0,New Girl is a book.,3
"""New Girl can be classified as a book.""",0,New Girl is a book.,4
Prisoner is Canadian.,0,Prisoner is Canadian.,0
The individual known as Prisoner is from Canada.,0,Prisoner is Canadian.,1
The person referred to as Prisoner hails from Canada.,0,Prisoner is Canadian.,2
Prisoner originates from Canada.,0,Prisoner is Canadian.,3
The Canadian nationality belongs to Prisoner.,0,Prisoner is Canadian.,4
Role-playing games should be conducted in silence.,0,Role-playing games should be conducted in silence.,0
"""Role-playing games ought to be played quietly.""",0,Role-playing games should be conducted in silence.,1
"""Silence is necessary for the conduct of role-playing games.""",0,Role-playing games should be conducted in silence.,2
"""Role-playing games must take place without noise.""",0,Role-playing games should be conducted in silence.,3
"""It is essential that role-playing games are carried out in silence.""",0,Role-playing games should be conducted in silence.,4
Maria I of Portugal did not exist to witness the 5 October 1910 Revolution.,1,Maria I of Portugal did not exist to witness the 5 October 1910 Revolution.,0
"""Maria I of Portugal was not alive to see the 5 October 1910 Revolution.""",1,Maria I of Portugal did not exist to witness the 5 October 1910 Revolution.,1
"""The 5 October 1910 Revolution was not witnessed by Maria I of Portugal.""",1,Maria I of Portugal did not exist to witness the 5 October 1910 Revolution.,2
"""Maria I of Portugal did not live to experience the 5 October 1910 Revolution.""",1,Maria I of Portugal did not exist to witness the 5 October 1910 Revolution.,3
