statement,label,original_statement,para_idx
The city of Hachioji is in Japan.,1,The city of Hachioji is in Japan.,0
Hachioji is a city located in Japan.,1,The city of Hachioji is in Japan.,1
"In Japan, you can find the city of Hachioji.",1,The city of Hachioji is in Japan.,2
The city known as Hachioji is situated in Japan.,1,The city of Hachioji is in Japan.,3
Located in Japan is the city of Hachioji.,1,The city of Hachioji is in Japan.,4
The city of Hachioji is in Mexico.,0,The city of Hachioji is in Mexico.,0
Hachioji is a city located in Mexico.,0,The city of Hachioji is in Mexico.,1
"In Mexico, there is a city named Hachioji.",0,The city of Hachioji is in Mexico.,2
"The location of Hachioji, a city, is in Mexico.",0,The city of Hachioji is in Mexico.,3
Mexico is home to the city of Hachioji.,0,The city of Hachioji is in Mexico.,4
The city of Guntur is in India.,1,The city of Guntur is in India.,0
"Guntur, a city, is located in India.",1,The city of Guntur is in India.,1
"In India, there is a city known as Guntur.",1,The city of Guntur is in India.,2
The city known as Guntur is situated in India.,1,The city of Guntur is in India.,3
Located in India is the city of Guntur.,1,The city of Guntur is in India.,4
The city of Guntur is in China.,0,The city of Guntur is in China.,0
Guntur is a city located in China.,0,The city of Guntur is in China.,1
"In China, you can find the city of Guntur.",0,The city of Guntur is in China.,2
The city known as Guntur is situated in China.,0,The city of Guntur is in China.,3
Located in China is the city of Guntur.,0,The city of Guntur is in China.,4
The city of Bhavnagar is in India.,1,The city of Bhavnagar is in India.,0
Bhavnagar is a city located in India.,1,The city of Bhavnagar is in India.,1
"In India, there is a city named Bhavnagar.",1,The city of Bhavnagar is in India.,2
The Indian city of Bhavnagar is situated in India.,1,The city of Bhavnagar is in India.,3
"Located in India, the city of Bhavnagar can be found there.",1,The city of Bhavnagar is in India.,4
The city of Bhavnagar is in Japan.,0,The city of Bhavnagar is in Japan.,0
Bhavnagar is a city located in Japan.,0,The city of Bhavnagar is in Japan.,1
"In Japan, there is a city named Bhavnagar.",0,The city of Bhavnagar is in Japan.,2
The location of the city Bhavnagar is in Japan.,0,The city of Bhavnagar is in Japan.,3
Japan is home to the city of Bhavnagar.,0,The city of Bhavnagar is in Japan.,4
The city of Amravati is in India.,1,The city of Amravati is in India.,0
Amravati is a city located in India.,1,The city of Amravati is in India.,1
"In India, there is a city named Amravati.",1,The city of Amravati is in India.,2
The location of the city of Amravati is in India.,1,The city of Amravati is in India.,3
"Amravati, a city, can be found in India.",1,The city of Amravati is in India.,4
The city of Amravati is in China.,0,The city of Amravati is in China.,0
Amravati is located in China.,0,The city of Amravati is in China.,1
"In China, the city of Amravati can be found.",0,The city of Amravati is in China.,2
The city known as Amravati exists in China.,0,The city of Amravati is in China.,3
Situated in China is the city of Amravati.,0,The city of Amravati is in China.,4
The city of Shiraz is in Iran.,1,The city of Shiraz is in Iran.,0
Shiraz is located in Iran.,1,The city of Shiraz is in Iran.,1
"In Iran, you can find the city of Shiraz.",1,The city of Shiraz is in Iran.,2
The Iranian city of Shiraz is situated in Iran.,1,The city of Shiraz is in Iran.,3
Iran is home to the city of Shiraz.,1,The city of Shiraz is in Iran.,4
The city of Shiraz is in China.,0,The city of Shiraz is in China.,0
"""Shiraz is a city located in China.""",0,The city of Shiraz is in China.,1
"""In China, there is a city named Shiraz.""",0,The city of Shiraz is in China.,2
"""The city known as Shiraz can be found in China.""",0,The city of Shiraz is in China.,3
"""Located in China, the city of Shiraz exists.""",0,The city of Shiraz is in China.,4
The city of Lome is in Togo.,1,The city of Lome is in Togo.,0
Lome is a city located in Togo.,1,The city of Lome is in Togo.,1
"In Togo, you can find the city of Lome.",1,The city of Lome is in Togo.,2
The city known as Lome is situated in Togo.,1,The city of Lome is in Togo.,3
Togo is home to the city of Lome.,1,The city of Lome is in Togo.,4
The city of Lome is in Yemen.,0,The city of Lome is in Yemen.,0
Lome is a city located in Yemen.,0,The city of Lome is in Yemen.,1
"In Yemen, you can find the city of Lome.",0,The city of Lome is in Yemen.,2
The city known as Lome is situated in Yemen.,0,The city of Lome is in Yemen.,3
Yemen is home to the city of Lome.,0,The city of Lome is in Yemen.,4
The city of Krasnoyarsk is in Russia.,1,The city of Krasnoyarsk is in Russia.,0
Krasnoyarsk is a city located in Russia.,1,The city of Krasnoyarsk is in Russia.,1
"In Russia, there is a city named Krasnoyarsk.",1,The city of Krasnoyarsk is in Russia.,2
The location of Krasnoyarsk is in Russia.,1,The city of Krasnoyarsk is in Russia.,3
Russia is home to the city of Krasnoyarsk.,1,The city of Krasnoyarsk is in Russia.,4
The city of Krasnoyarsk is in India.,0,The city of Krasnoyarsk is in India.,0
"Krasnoyarsk, the city, is located in India.",0,The city of Krasnoyarsk is in India.,1
"In India, there exists the city of Krasnoyarsk.",0,The city of Krasnoyarsk is in India.,2
The city known as Krasnoyarsk is situated in India.,0,The city of Krasnoyarsk is in India.,3
Located in India is the city referred to as Krasnoyarsk.,0,The city of Krasnoyarsk is in India.,4
The city of Chengdu is in China.,1,The city of Chengdu is in China.,0
Chengdu is located in China.,1,The city of Chengdu is in China.,1
"In China, one can find the city of Chengdu.",1,The city of Chengdu is in China.,2
The city known as Chengdu is situated in China.,1,The city of Chengdu is in China.,3
"Chengdu, which is a city, is found in China.",1,The city of Chengdu is in China.,4
The city of Chengdu is in South Korea.,0,The city of Chengdu is in South Korea.,0
Chengdu is located in South Korea.,0,The city of Chengdu is in South Korea.,1
"In South Korea, you can find the city of Chengdu.",0,The city of Chengdu is in South Korea.,2
The city known as Chengdu is situated in South Korea.,0,The city of Chengdu is in South Korea.,3
South Korea is where the city of Chengdu is found.,0,The city of Chengdu is in South Korea.,4
The city of Cangzhou is in China.,1,The city of Cangzhou is in China.,0
Cangzhou is a city located in China.,1,The city of Cangzhou is in China.,1
"In China, you can find the city of Cangzhou.",1,The city of Cangzhou is in China.,2
The city known as Cangzhou is situated in China.,1,The city of Cangzhou is in China.,3
Located in China is the city of Cangzhou.,1,The city of Cangzhou is in China.,4
The city of Cangzhou is in Germany.,0,The city of Cangzhou is in Germany.,0
"""Cangzhou is a city located in Germany.""",0,The city of Cangzhou is in Germany.,1
"""In Germany, you can find the city of Cangzhou.""",0,The city of Cangzhou is in Germany.,2
"""The city known as Cangzhou is situated in Germany.""",0,The city of Cangzhou is in Germany.,3
"""Germany is home to the city of Cangzhou.""",0,The city of Cangzhou is in Germany.,4
The city of Samarinda is in Indonesia.,1,The city of Samarinda is in Indonesia.,0
Samarinda is located in Indonesia.,1,The city of Samarinda is in Indonesia.,1
"In Indonesia, you can find the city of Samarinda.",1,The city of Samarinda is in Indonesia.,2
The location of Samarinda is in Indonesia.,1,The city of Samarinda is in Indonesia.,3
Indonesia is home to the city of Samarinda.,1,The city of Samarinda is in Indonesia.,4
The city of Samarinda is in Iraq.,0,The city of Samarinda is in Iraq.,0
Samarinda is located in Iraq.,0,The city of Samarinda is in Iraq.,1
"In Iraq, you can find the city of Samarinda.",0,The city of Samarinda is in Iraq.,2
The city known as Samarinda is situated in Iraq.,0,The city of Samarinda is in Iraq.,3
Iraq is home to the city of Samarinda.,0,The city of Samarinda is in Iraq.,4
The city of Khabarovsk Vtoroy is in Russia.,1,The city of Khabarovsk Vtoroy is in Russia.,0
Khabarovsk Vtoroy is a city located in Russia.,1,The city of Khabarovsk Vtoroy is in Russia.,1
"In Russia, you can find the city of Khabarovsk Vtoroy.",1,The city of Khabarovsk Vtoroy is in Russia.,2
The city known as Khabarovsk Vtoroy exists in Russia.,1,The city of Khabarovsk Vtoroy is in Russia.,3
Located in Russia is the city of Khabarovsk Vtoroy.,1,The city of Khabarovsk Vtoroy is in Russia.,4
The city of Khabarovsk Vtoroy is in China.,0,The city of Khabarovsk Vtoroy is in China.,0
Khabarovsk Vtoroy is a city located in China.,0,The city of Khabarovsk Vtoroy is in China.,1
"In China, there is a city named Khabarovsk Vtoroy.",0,The city of Khabarovsk Vtoroy is in China.,2
The city known as Khabarovsk Vtoroy can be found in China.,0,The city of Khabarovsk Vtoroy is in China.,3
Located in China is the city of Khabarovsk Vtoroy.,0,The city of Khabarovsk Vtoroy is in China.,4
The city of Ryazan' is in Russia.,1,The city of Ryazan' is in Russia.,0
"""In Russia, the city of Ryazan' is located.""",1,The city of Ryazan' is in Russia.,1
"""Ryazan' is a city situated in Russia.""",1,The city of Ryazan' is in Russia.,2
"""The Russian Federation is home to the city of Ryazan'.""",1,The city of Ryazan' is in Russia.,3
"""Located in Russia, the city known as Ryazan' exists.""",1,The city of Ryazan' is in Russia.,4
The city of Ryazan' is in South Korea.,0,The city of Ryazan' is in South Korea.,0
"""Ryazan' is a city located in South Korea.""",0,The city of Ryazan' is in South Korea.,1
"""In South Korea, there is a city named Ryazan'.""",0,The city of Ryazan' is in South Korea.,2
"""The location of the city of Ryazan' is in South Korea.""",0,The city of Ryazan' is in South Korea.,3
"""South Korea is home to the city of Ryazan'.""",0,The city of Ryazan' is in South Korea.,4
The city of Benoni is in South Africa.,1,The city of Benoni is in South Africa.,0
Benoni is a city located in South Africa.,1,The city of Benoni is in South Africa.,1
"In South Africa, there is a city named Benoni.",1,The city of Benoni is in South Africa.,2
The city known as Benoni is situated in South Africa.,1,The city of Benoni is in South Africa.,3
South Africa is home to the city of Benoni.,1,The city of Benoni is in South Africa.,4
The city of Benoni is in the Philippines.,0,The city of Benoni is in the Philippines.,0
Benoni is a city located in the Philippines.,0,The city of Benoni is in the Philippines.,1
"In the Philippines, there is a city named Benoni.",0,The city of Benoni is in the Philippines.,2
Located in the Philippines is the city of Benoni.,0,The city of Benoni is in the Philippines.,3
The Philippines is home to the city of Benoni.,0,The city of Benoni is in the Philippines.,4
The city of Wuzhou is in China.,1,The city of Wuzhou is in China.,0
Wuzhou is a city located in China.,1,The city of Wuzhou is in China.,1
"In China, there is a city named Wuzhou.",1,The city of Wuzhou is in China.,2
The location of the city of Wuzhou is in China.,1,The city of Wuzhou is in China.,3
"Wuzhou, a city, can be found in China.",1,The city of Wuzhou is in China.,4
The city of Wuzhou is in Syria.,0,The city of Wuzhou is in Syria.,0
"""Wuzhou, a city, is located in Syria.""",0,The city of Wuzhou is in Syria.,1
"""In Syria, there is the city of Wuzhou.""",0,The city of Wuzhou is in Syria.,2
"""The city known as Wuzhou is situated in Syria.""",0,The city of Wuzhou is in Syria.,3
"""Located in Syria is the city of Wuzhou.""",0,The city of Wuzhou is in Syria.,4
The city of Hefei is in China.,1,The city of Hefei is in China.,0
Hefei is located in China.,1,The city of Hefei is in China.,1
"In China, you can find the city of Hefei.",1,The city of Hefei is in China.,2
The city known as Hefei is situated in China.,1,The city of Hefei is in China.,3
China is home to the city of Hefei.,1,The city of Hefei is in China.,4
The city of Hefei is in Germany.,0,The city of Hefei is in Germany.,0
Hefei is a city located in Germany.,0,The city of Hefei is in Germany.,1
"In Germany, there is a city named Hefei.",0,The city of Hefei is in Germany.,2
The city known as Hefei can be found in Germany.,0,The city of Hefei is in Germany.,3
Located in Germany is the city of Hefei.,0,The city of Hefei is in Germany.,4
The city of Handan is in China.,1,The city of Handan is in China.,0
"Handan, a city, is located in China.",1,The city of Handan is in China.,1
"In China, one can find the city of Handan.",1,The city of Handan is in China.,2
The city known as Handan is situated in China.,1,The city of Handan is in China.,3
Located in China is the city of Handan.,1,The city of Handan is in China.,4
The city of Handan is in Russia.,0,The city of Handan is in Russia.,0
Handan is a city located in Russia.,0,The city of Handan is in Russia.,1
"In Russia, there is a city named Handan.",0,The city of Handan is in Russia.,2
The city known as Handan can be found in Russia.,0,The city of Handan is in Russia.,3
Located in Russia is the city of Handan.,0,The city of Handan is in Russia.,4
